GEOID,NAME,total_pop,med_hh_income,pct_poverty,pct_unemployed,pct_less_hs,pct_bachelors_plus,pct_disability,pct_renter,pct_no_vehicle,pct_no_internet,pct_under5,pct_65plus
15003002204,Census Tract 22.04; Honolulu County; Hawaii,1223,81250,11.120196238757154,3.988995873452544,0,34.13231064237775,7.892527287993283,59.69101123595506,5.8988764044943816,4.915730337078652,4.5789043336058866,23.46688470973017
15003003412,Census Tract 34.12; Honolulu County; Hawaii,1914,106188,5.329153605015674,16.204506065857885,5.445227418321589,44.7149263292761,12.016718913270637,37.735849056603776,1.6648168701442843,2.885682574916759,2.2988505747126435,25.07836990595611
15009031105,Census Tract 311.05; Maui County; Hawaii,6600,88344,5.5793335371446044,4.545454545454546,2.5281495644784364,16.80475886976843,21.863636363636363,35.13976041072448,0,5.0199657729606395,6.742424242424243,24.21212121212121
15001020500,Census Tract 205; Hawaii County; Hawaii,5845,60240,21.00371747211896,16.295510781194768,0.7067137809187279,20.141342756183743,17.689655172413794,70.92696629213484,0,10.065543071161049,2.121471343028229,16.253207869974336
15001022102,Census Tract 221.02; Hawaii County; Hawaii,1733,64088,21.234852856318522,10.24,0,14.184952978056426,21.696480092325444,26.584234930448225,0,8.500772797527048,5.0201961915753035,29.197922677437973
15001022000,Census Tract 220; Hawaii County; Hawaii,2641,81458,18.5790273556231,5.98159509202454,0.783435926133184,15.221040850587578,26.577437858508606,26.87116564417178,4.049079754601228,16.687116564417177,8.519500189322226,15.448693676637637
15003008302,Census Tract 83.02; Honolulu County; Hawaii,7028,105903,2.4003556082382573,2.7376654632972324,3.1150159744408943,14.696485623003195,22.647781471310882,20.232052211747643,1.9579405366207396,12.472806381435824,3.6283437677859993,21.129766647694932
15003007809,Census Tract 78.09; Honolulu County; Hawaii,3046,148516,5.581089954038083,3.297442799461642,0.36885245901639346,41.967213114754095,15.618795499669094,21.225983531564502,0,8.325709057639525,6.59881812212738,36.17859487852922
15003005800,Census Tract 58; Honolulu County; Hawaii,3281,56985,16.915574519963425,4.422604422604422,4.525964745116722,6.431634111481658,25.833078569244876,51.55945419103314,5.847953216374268,12.962962962962962,7.954891801280098,21.70070100579092
15003008913,Census Tract 89.13; Honolulu County; Hawaii,4310,151750,6.354831089062131,2.7680140597539546,5.170699370235333,11.965528670865098,21.145165122356854,17.701453104359313,6.869220607661823,7.133421400264201,7.262180974477958,23.665893271461716
15003002702,Census Tract 27.02; Honolulu County; Hawaii,4596,91992,9.328028293545534,3.787026621672291,2.178709321566464,42.77440706012135,13.783844260460953,47.83642415596766,3.518782691393248,4.37470280551593,3.698868581375109,22.88946910356832
15003000500,Census Tract 5; Honolulu County; Hawaii,3507,180250,5.417735956658112,0,0.9462528387585163,37.471612414837246,21.701884637350087,19.478527607361965,2.607361963190184,1.303680981595092,3.2506415739948675,27.915597376675223
